Lat (DD),Long (DD),Depth
50.399217167,-003.510637144,4.33600
50.399225705,-003.510621960,4.33400
50.399219803,-003.510497399,4.36000
50.399213730,-003.510457006,4.37100
50.399212469,-003.510435749,4.32800
50.399215563,-003.510401200,4.30500
50.399217110,-003.510372552,4.26300
50.399214131,-003.510353873,4.18900
50.399225361,-003.510315886,4.16000
50.399224673,-003.510287983,4.13300
50.399228283,-003.510260309,4.07600
50.399230517,-003.510236875,4.01900
50.399230918,-003.510225187,3.92300
50.399229257,-003.510177230,3.78400
50.399222668,-003.510149557,3.70300
50.399226793,-003.510121596,3.57900
50.399225762,-003.510091917,3.45800
50.399229658,-003.510063326,3.43900
50.399215048,-003.510034793,3.36400
50.399220032,-003.510006432,3.29400
50.399220147,-003.509993540,3.26200
50.399221178,-003.509961856,3.26000
50.399231491,-003.509949652,3.32400
50.399225246,-003.509921405,3.37400
50.399225475,-003.509893387,3.43800
50.399232294,-003.509838154,3.49100
50.399220548,-003.509819246,3.44400
50.399231491,-003.513975998,-2.24500
50.399225647,-003.513961216,-2.46000
50.399215792,-003.513942766,-1.96100
50.399215048,-003.513903290,-1.15600
50.399228741,-003.513889252,-0.22800
50.399231663,-003.513861292,0.00800
50.399217454,-003.513832472,0.42900
50.399226908,-003.513805142,1.53600
50.399216079,-003.513775520,1.88000
50.399216193,-003.513746758,2.04400
50.399215907,-003.513717594,2.18500
50.399216423,-003.513691524,2.33900
50.399217855,-003.513664137,2.52800
50.399221006,-003.513618358,2.59600
50.399216480,-003.513607758,2.84400
50.399219402,-003.513578881,2.88100
50.399221923,-003.513545936,2.86300
50.399217397,-003.513501474,2.47300
50.399220032,-003.513495344,2.51300
50.399217110,-003.513444580,2.95600
50.399217282,-003.513422177,2.90800
50.399218371,-003.513410431,2.95500
50.399217912,-003.513382987,3.09400
50.399226277,-003.513348265,3.17300
50.399235388,-003.513326779,3.40300
50.399222725,-003.513291657,3.69100
50.399218027,-003.513254759,3.69500
50.399223871,-003.513239804,3.72800
50.399236018,-003.513190817,3.56700
50.399221522,-003.513165263,3.55100
50.399231606,-003.513157012,3.56100
50.399236018,-003.513128593,3.73300
50.399219345,-003.513074048,3.70600
50.399218829,-003.513062016,3.66200
50.399219459,-003.513017898,3.60000
50.399219230,-003.512990453,3.45000
50.399219459,-003.512960946,3.29600
50.399223126,-003.512934647,2.66800
50.399229257,-003.512926053,2.56100
50.399234700,-003.512767859,3.91200
50.399224158,-003.512736862,3.49000
50.399225132,-003.512735544,3.38500
50.399221923,-003.512707412,3.86500
50.399222782,-003.512664211,4.16500
50.399220663,-003.512649601,4.41000
50.399236648,-003.512595685,4.23100
50.399226850,-003.512570131,4.05200
50.399231434,-003.512565261,4.11000
50.399223413,-003.512538676,4.12400
50.399226449,-003.512507736,4.11900
50.399237565,-003.512469004,4.29400
50.399236419,-003.512371659,3.90800
50.399238596,-003.512368393,3.93600
50.399239971,-003.512315967,4.12100
50.399236648,-003.512305482,3.81700
50.399225876,-003.512268125,3.83100
50.399222668,-003.512248358,3.90900
50.399223470,-003.512224409,3.84500
50.399222954,-003.512173244,4.05700
50.399222840,-003.512145111,3.96000
50.399223069,-003.512117266,3.62900
50.399231320,-003.512090795,3.17800
50.399234127,-003.512086784,3.11500
50.399246274,-003.510832408,4.44500
50.399232523,-003.510803244,4.44100
50.399228856,-003.510775914,4.45500
50.399232867,-003.510757178,4.47700
50.399229085,-003.510729734,4.35500
50.399246388,-003.510697075,4.46900
50.399236419,-003.510670719,4.43100
50.399232294,-003.510625685,4.36000
50.399237450,-003.510597323,4.33900
50.399247076,-003.510578186,4.31300
50.399233153,-003.510502900,4.38100
50.399247706,-003.510469611,4.35900
50.399244956,-003.510456261,4.36500
50.399240200,-003.510400627,4.32100
50.399234643,-003.510372724,4.26200
50.399233955,-003.510345394,4.23100
50.399230861,-003.510326658,4.18700
50.399235101,-003.510289587,4.11700
50.399243294,-003.510259851,4.04800
50.399240831,-003.510233094,3.97400
50.399247190,-003.510203529,3.91400
50.399241518,-003.510175397,3.77900
50.399238195,-003.510151390,3.69900
50.399235559,-003.510119304,3.57400
50.399235731,-003.510091344,3.46000
50.399247993,-003.510069457,3.42100
50.399232236,-003.510034908,3.38200
50.399232465,-003.510006890,3.31300
50.399240716,-003.509978987,3.26900
50.399236190,-003.509957616,3.14200
50.399235559,-003.509949995,3.24100
50.399247534,-003.509914128,3.34400
50.399250628,-003.509871787,3.38800
50.399250170,-003.509865140,3.40000
50.399249826,-003.509814147,3.42900
50.399250628,-003.513986311,-2.47600
50.399235960,-003.513969867,-2.46300
50.399243581,-003.513945574,-1.80400
50.399234127,-003.513908446,-0.59900
50.399233439,-003.513866219,-0.12800
50.399233497,-003.513861521,0.18700
50.399233382,-003.513833160,1.36600
50.399235044,-003.513804855,1.89400
50.399234872,-003.513776494,2.01900
50.399234127,-003.513748018,2.14500
50.399234643,-003.513719141,2.31500
50.399234184,-003.513692498,2.49500
50.399234356,-003.513663679,2.66300
50.399235445,-003.513636349,2.79500
50.399246617,-003.513600653,2.69600
50.399250915,-003.513580256,2.98400
50.399249998,-003.513540092,3.04600
50.399252462,-003.513498953,2.95800
50.399250915,-003.513486520,2.98000
50.399252748,-003.513467269,3.07700
50.399235388,-003.513418854,3.13100
50.399235216,-003.513410890,3.13800
50.399235789,-003.513364537,3.18200
50.399237966,-003.513350672,3.20100
50.399251946,-003.513326550,3.32700
50.399253722,-003.513285297,3.61200
50.399253894,-003.513243815,3.52700
50.399253608,-003.513234648,3.47100
50.399239398,-003.513196260,3.42700
50.399254181,-003.513183196,3.44500
50.399254238,-003.513157814,3.48500
50.399250686,-003.513129338,3.66800
50.399236763,-003.513084246,3.76900
50.399238252,-003.513068032,3.84300
50.399237221,-003.513033196,3.84600
50.399239513,-003.512989651,3.70500
50.399237221,-003.512961920,3.51400
50.399238252,-003.512934246,2.95900
50.399237450,-003.512918146,2.75900
50.399249081,-003.512903364,3.01800
50.399255326,-003.512821087,4.25400
50.399255040,-003.512795189,3.94500
50.399249425,-003.512785793,3.85700
50.399238481,-003.512739211,3.82600
50.399238424,-003.512734284,3.84700
50.399238653,-003.512707412,4.16200
50.399255498,-003.512656132,4.36500
50.399248222,-003.512623989,4.31100
50.399249540,-003.512596258,4.06900
50.399249482,-003.512592305,4.02600
50.399251602,-003.512561594,4.05100
50.399254868,-003.512533691,4.23800
50.399251316,-003.512500059,4.08100
50.399241289,-003.512469234,4.29400
50.399254009,-003.512447232,4.35300
50.399256587,-003.512412797,4.32700
50.399241346,-003.512376414,4.13300
50.399241461,-003.512350689,4.17200
50.399240372,-003.512315910,4.06900
50.399240430,-003.512304451,3.86500
50.399242091,-003.512272652,4.00200
50.399240716,-003.512250249,4.14900
50.399248680,-003.512222231,4.11900
50.399258592,-003.512181036,4.12900
50.399255556,-003.512169748,4.15300
50.399241461,-003.512117036,4.10100
50.399241289,-003.512089534,3.55800
50.399241117,-003.512080367,3.28200
50.399254983,-003.512060314,3.51800
50.399261400,-003.510859394,4.42400
50.399258650,-003.510834585,4.42800
50.399264608,-003.510796827,4.45000
50.399264723,-003.510766689,4.45300
50.399264551,-003.510763023,4.44500
50.399264780,-003.510717472,4.44100
50.399250628,-003.510682980,4.46100
50.399254009,-003.510655650,4.42500
50.399248795,-003.510625914,4.40200
50.399256014,-003.510597552,4.30600
50.399255728,-003.510590677,4.19800
50.399257217,-003.510557101,4.30200
50.399252519,-003.510488347,4.38100
50.399248222,-003.510475799,4.36400
50.399257618,-003.510429733,4.34300
50.399252175,-003.510400913,4.32800
50.399259223,-003.510373469,4.29300
50.399266556,-003.510356165,4.24000
50.399265697,-003.510321960,4.20600
50.399249941,-003.510288442,4.15200
50.399249941,-003.510260252,4.07200
50.399264494,-003.510231776,3.96000
50.399263291,-003.510204446,3.88500
50.399263520,-003.510177517,3.79100
50.399259280,-003.510163594,3.67300
50.399252003,-003.510119476,3.57800
50.399249883,-003.510093235,3.46700
50.399250743,-003.510070374,3.40000
50.399255441,-003.510059545,3.40900
50.399251488,-003.510006833,3.33100
50.399251087,-003.509981966,3.29100
50.399254582,-003.509969820,3.28800
50.399255785,-003.509945183,3.31600
50.399266270,-003.509900721,3.31400
50.399268504,-003.509886454,3.30200
50.399265697,-003.509865427,3.33300
50.399268906,-003.509836894,3.36100
50.399268504,-003.514004474,-2.50900
50.399259967,-003.513991812,-2.48900
50.399253722,-003.513973878,-2.46400
50.399261457,-003.513941105,-1.19800
50.399255384,-003.513917957,-0.41200
50.399252232,-003.513887018,-0.17600
50.399257275,-003.513856021,0.64300
50.399257332,-003.513832071,1.73000
50.399251545,-003.513801819,1.99200
50.399255728,-003.513775806,2.10200
50.399251717,-003.513749049,2.28700
50.399251946,-003.513718282,2.47700
50.399253722,-003.513692842,2.58000
50.399254352,-003.513664022,2.68900
50.399259566,-003.513629129,2.75200
50.399252576,-003.513598476,2.92300
50.399254181,-003.513580371,2.97700
50.399270510,-003.513524679,2.83900
50.399269192,-003.513514595,2.82600
50.399270567,-003.513495630,2.89100
50.399267244,-003.513467441,3.03900
50.399265926,-003.513439079,3.21300
50.399254352,-003.513394045,3.23900
50.399254181,-003.513374220,3.24300
50.399256931,-003.513342020,3.27000
50.399255899,-003.513327123,3.35700
50.399270567,-003.513281115,3.31100
50.399267359,-003.513269083,3.31800
50.399269479,-003.513242383,3.35300
50.399266155,-003.513191676,3.40600
50.399258993,-003.513179128,3.41300
50.399272057,-003.513156554,3.43300
50.399272286,-003.513130140,3.55300
50.399271083,-003.513101492,3.75700
50.399259681,-003.513056744,3.89300
50.399255212,-003.513018127,3.96400
50.399256129,-003.513008215,3.94500
50.399257275,-003.512964097,3.84800
50.399255556,-003.512933845,3.49700
50.399255613,-003.512906228,3.29900
50.399255441,-003.512902619,3.20500
50.399273317,-003.512877008,4.12700
50.399272458,-003.512820858,4.15900
50.399256129,-003.512793814,3.95800
50.399256071,-003.512790262,3.94400
50.399256243,-003.512763619,4.11800
50.399257332,-003.512711251,4.17900
50.399256873,-003.512706667,4.09700
50.399262145,-003.512676988,4.41600
50.399271942,-003.512625021,4.13900
50.399257045,-003.512596889,4.11600
50.399258134,-003.512595112,4.11500
50.399257160,-003.512556839,4.31100
50.399272458,-003.512515815,4.35800
50.399258650,-003.512498168,4.19700
50.399263864,-003.512464936,4.34100
50.399274062,-003.512438294,4.25200
50.399275495,-003.512408500,4.24300
50.399275036,-003.512377159,4.27800
50.399270968,-003.512348454,4.18900
50.399262718,-003.512335104,4.17600
50.399259165,-003.512286746,4.34000
50.399265239,-003.512277121,4.30200
50.399266213,-003.512236956,4.13400
50.399276297,-003.512215814,4.23800
50.399259165,-003.512180004,4.13900
50.399264150,-003.512172499,4.03100
50.399276239,-003.512134340,4.17100
50.399259223,-003.512091826,4.13400
50.399259509,-003.512061861,3.65700
50.399273890,-003.512039630,3.60100
50.399277042,-003.512032296,3.66900
50.399270395,-003.510879218,4.50600
50.399264666,-003.510865754,4.43600
50.399264723,-003.510823699,4.44000
50.399279620,-003.510814360,4.42700
50.399279906,-003.510773794,4.42800
50.399282886,-003.510745204,4.41900
50.399278760,-003.510731453,4.42300
50.399276239,-003.510707388,4.41800
50.399282427,-003.510665906,4.44200
50.399276984,-003.510631357,4.43700
50.399267588,-003.510601735,4.39200
50.399272114,-003.510570566,4.36000
50.399267359,-003.510566670,4.33600
50.399280880,-003.510516135,4.33500
50.399279734,-003.510495680,4.32400
50.399278646,-003.510484565,4.33900
50.399279047,-003.510429733,4.32000
50.399278359,-003.510422399,4.28600
50.399273833,-003.510373010,4.27600
50.399266786,-003.510358342,4.23100
50.399281511,-003.510319496,4.16900
50.399282427,-003.510288843,4.16200
50.399282542,-003.510260997,4.08100
50.399271942,-003.510232292,3.96900
50.399274578,-003.510203930,3.88700
50.399267588,-003.510180095,3.79100
50.399278474,-003.510147780,3.72000
50.399283115,-003.510119591,3.58200
50.399268791,-003.510095297,3.52000
50.399269536,-003.510066821,3.42400
50.399283287,-003.510049977,3.28800
50.399271255,-003.510008151,3.36100
50.399270911,-003.509979102,3.30900
50.399276469,-003.509975320,3.30500
50.399269135,-003.509923926,3.32700
50.399285751,-003.509895163,3.26800
50.399280823,-003.509886225,3.25100
50.399282313,-003.509852936,3.26800
50.399286782,-003.509814491,3.26000
50.399272229,-003.514006021,-2.56400
50.399273088,-003.514000635,-2.35300
50.399268734,-003.513971529,-1.86400
50.399283802,-003.513942938,-0.67500
50.399282198,-003.513914577,-0.11000
50.399275552,-003.513888335,0.19000
50.399271656,-003.513861922,1.18800
50.399269994,-003.513832186,2.03000
50.399271656,-003.513791563,2.15000
50.399273317,-003.513774145,2.18700
50.399271197,-003.513749107,2.41900
50.399269937,-003.513720688,2.58500
50.399284261,-003.513665398,2.61600
50.399287641,-003.513658637,2.62500
50.399287527,-003.513636177,2.70000
50.399281511,-003.513602888,2.55500
50.399284547,-003.513580084,2.92500
50.399279276,-003.513531555,2.81500
50.399279906,-003.513519580,2.82800
50.399270854,-003.513494885,2.89600
50.399274578,-003.513466753,3.06600
50.399274005,-003.513438678,3.20800
50.399271541,-003.513408197,3.48200
50.399284433,-003.513356802,3.48900
50.399289303,-003.513332108,3.35900
50.399287756,-003.513300767,3.20300
50.399280708,-003.513287818,3.20100
50.399287870,-003.513269999,3.24000
50.399285693,-003.513242898,3.36000
50.399279677,-003.513212646,3.39500
50.399273031,-003.513168529,3.41200
50.399282485,-003.513150194,3.41700
50.399290220,-003.513126473,3.42000
50.399285693,-003.513101091,3.61500
50.399290621,-003.513074220,3.94800
50.399286725,-003.513045916,4.01500
50.399273317,-003.513010392,4.03300
50.399273317,-003.512964727,3.96900
50.399273375,-003.512941637,3.96600
50.399273489,-003.512906801,3.83300
50.399273833,-003.512885258,3.73500
50.399275437,-003.512876836,4.06100
50.399278646,-003.512828765,4.12000
50.399277786,-003.512811289,4.02300
50.399274578,-003.512769234,4.27600
50.399274234,-003.512763734,4.29000
50.399291251,-003.512712855,4.16100
50.399287527,-003.512700537,4.10200
50.399292397,-003.512654471,4.29800
50.399283917,-003.512628000,4.08300
50.399283401,-003.512595857,4.09200
50.399289589,-003.512568183,4.01400
50.399289074,-003.512565662,3.99000
50.399275896,-003.512513179,4.32900
50.399290105,-003.512497308,4.41100
50.399289761,-003.512476739,4.34000
50.399283287,-003.512428324,4.26100
50.399279620,-003.512410677,4.20600
50.399276354,-003.512375956,4.19900
50.399292053,-003.512354928,4.17700
50.399277615,-003.512341808,4.30100
50.399287870,-003.512306915,4.30200
50.399285808,-003.512262854,4.32100
50.399283688,-003.512256666,4.35000
50.399281854,-003.512213293,4.11600
50.399277844,-003.512187797,4.27600
50.399288558,-003.512161842,4.09800
50.399280537,-003.512130329,4.22400
50.399276927,-003.512111135,4.36400
50.399277271,-003.512062147,4.17900
50.399277557,-003.512035161,3.67900
50.399295262,-003.512007086,3.31100
50.399297267,-003.510914283,4.43700
50.399294517,-003.510901335,4.45500
50.399283344,-003.510857102,4.44700
50.399299616,-003.510839570,4.44200
50.399283058,-003.510816766,4.43800
50.399299043,-003.510769039,4.44200
50.399283230,-003.510744688,4.41700
50.399284605,-003.510736724,4.42300
50.399301106,-003.510683324,4.43500
50.399301106,-003.510669573,4.37900
50.399298241,-003.510630039,4.36700
50.399299330,-003.510598412,4.40500
50.399291022,-003.510587124,4.33700
50.399301736,-003.510542434,4.28500
50.399300304,-003.510536704,4.23100
50.399296408,-003.510506223,4.27400
50.399299903,-003.510483190,4.29400
50.399296408,-003.510429217,4.32300
50.399293314,-003.510401429,4.29500
50.399291996,-003.510397304,4.29100
50.399291022,-003.510345279,4.24200
50.399289016,-003.510317605,4.16600
50.399302882,-003.510288613,4.10600
50.399301278,-003.510260596,4.06000
50.399288787,-003.510255325,3.93500
50.399288673,-003.510204274,3.92200
50.399285865,-003.510179637,3.85200
50.399285865,-003.510148296,3.76000
50.399285865,-003.510123888,3.64500
